model,estimate,std_error
3,1,1.37096949647314e-17
1,1,2.12835271307618e-17
2,1,1.20260335062084e-17
3,1,1.28173897951296e-17
1,1,2.15361960614151e-17
2,1,4.98331843336543e-18
3,1,5.33769287177454e-18
1,1,4.57586910874318e-17
2,1,6.35337125701002e-18
3,1,9.96479719389754e-18
1,1,7.07356364808637e-18
2,1,4.70026139564148e-17
3,1,1.22748085812009e-16
1,1,3.84380527499786e-17
2,1,8.41980696068218e-18
3,1,1.58787199688437e-17
1,1,2.55833789408128e-17
2,1,1.02414458934845e-17
3,1,2.31236483717077e-17
1,1,1.97340262477134e-17
2,1,2.76273365970643e-17
3,1,5.15013678602628e-17
1,1,9.45522355615323e-18
2,1,2.15791696471074e-17
3,1,3.43448893438984e-17
1,1,5.18118702082809e-17
2,1,1.22000132470659e-17
3,1,1.40429871928269e-17
1,1,1.7274787629944e-17
2,1,1.64365145081941e-17
3,1,4.06238798843134e-17
1,1,8.06489347220097e-18
2,1,1.16427529261494e-17
3,1,2.46816363894337e-17
1,1,2.07363755691968e-17
2,1,1.77090122734862e-17
3,1,1.89430419804742e-17
1,1,6.76861440386716e-17
2,1,3.1149284330607e-17
3,1,4.3404795938966e-17
1,1,5.15380849249106e-17
2,1,1.31955205478559e-17
3,1,1.33119125723181e-17
1,1,4.63034114559434e-17
2,1,3.65691365724914e-17
3,1,5.32640244577427e-17
1,1,6.39695527499568e-18
2,1,5.05794269233796e-17
3,1,1.27207249319876e-16
1,1,6.57888311331316e-18
2,1,1.00344460765667e-17
3,1,1.50857457261137e-17
1,1,4.09042355514203e-17
2,1,1.76363417674998e-17
3,1,1.993874713392e-17
1,1,3.74296990911036e-17
2,1,2.17938203348731e-17
3,1,2.29664721674276e-17
1,1,5.41509360105944e-17
2,1,7.5050012096872e-17
3,1,8.05937894703294e-17
1,1,1.4824130256848e-17
2,1,5.30185950948467e-17
3,1,6.14014300632456e-17
1,1,6.71955268276384e-18
2,1,5.39788012187756e-17
3,1,1.2029820636058e-16
1,1,7.81787148176447e-17
2,1,4.43270600198547e-17
3,1,7.48260797786499e-17
1,1,2.33645941668971e-17
2,1,9.18042064545526e-18
3,1,1.19415632831899e-17
1,1,2.11517998555673e-17
2,1,1.50603945012712e-17
3,1,5.39083648281892e-17
1,1,1.8203742609761e-17
2,1,5.59328776357331e-17
3,1,5.96452736108775e-17
1,1,4.03157507073847e-17
2,1,1.93836862245367e-17
3,1,1.96630783409532e-17
1,1,2.13389636068442e-17
2,1,4.59314953965566e-17
3,1,4.60149757877778e-17
1,1,2.82372419791985e-17
2,1,2.45487610310245e-17
3,1,2.84568557352367e-17
1,1,8.38086491422774e-18
2,1,6.59786694284489e-17
3,1,9.05816550934773e-17
1,1,2.35927619595159e-17
2,1,5.78321224223388e-17
3,1,5.96810162344211e-17
1,1,7.26225843916039e-18
2,1,6.44077962740056e-17
3,1,6.58732326845206e-17
1,1,5.00083949315535e-17
2,1,1.29376125820627e-17
3,1,2.27057683969251e-17
1,1,3.93440370523858e-17
2,1,7.84520200638944e-17
3,1,1.54399387803997e-16
1,1,1.019349307129e-17
2,1,2.49339503454803e-17
3,1,5.25059521472396e-17
1,1,3.60063490873246e-17
2,1,2.00741986568942e-17
3,1,4.77509637942352e-17
1,1,1.05139009772919e-17
2,1,1.72532609022397e-17
3,1,4.0778584777591e-17
1,1,1.46588183516938e-17
2,1,2.81136224156561e-17
3,1,1.02797691948186e-16
1,1,1.25928162186585e-17
2,1,2.43972822217043e-17
3,1,2.51794638795486e-17
1,1,4.59155729920845e-17
2,1,4.73880444289267e-17
3,1,5.14106674894533e-17
1,1,3.67451158016221e-17
2,1,2.28160147200048e-17
3,1,3.51714743542938e-17
1,1,7.64335844750141e-18
2,1,6.18847253266562e-17
3,1,1.16542231484393e-16
1,1,4.93742432810177e-18
2,1,4.09745020826274e-18
3,1,1.64271258352254e-17
1,1,3.99043925820103e-17
2,1,4.55515672974254e-17
3,1,7.02728533001615e-17
1,1,5.8475807545007e-17
2,1,1.9159753502078e-17
3,1,7.42966503358569e-17
1,1,4.01256334655713e-18
2,1,1.77545598388623e-17
3,1,2.39804492800718e-17
1,1,7.10287131935935e-17
2,1,4.59266411691622e-17
3,1,8.05966452773219e-17
1,1,1.63836194096236e-17
2,1,2.0547122511628e-17
3,1,2.78115337846247e-17
1,1,6.76288292446998e-17
2,1,4.34044613615388e-17
3,1,4.37937874807332e-17
1,1,1.33171713493035e-16
2,1,3.32083234183499e-17
3,1,3.29262557847921e-17
1,1,2.36635745479836e-17
2,1,4.99783312582746e-17
3,1,1.31216150073662e-16
1,1,6.93468363942906e-17
2,1,2.15208234752635e-17
3,1,4.50151038801228e-17
1,1,6.91304458433566e-18
2,1,1.59315245531167e-17
3,1,2.23718671379917e-17
1,1,4.83426519625586e-17
2,1,8.07658878980871e-17
3,1,1.17502909057722e-16
1,1,2.30831995929338e-17
2,1,4.46030315016917e-17
3,1,9.05745498358502e-17
1,1,4.65080328795875e-17
2,1,3.51184619772187e-18
3,1,4.57716709082256e-18
1,1,3.52537092023028e-17
2,1,6.03582911486924e-17
3,1,6.65439559906399e-17
1,1,3.2409856467843e-17
2,1,1.22148977905956e-17
3,1,1.26065037990944e-17
1,1,3.33326470867589e-18
2,1,3.02271175648976e-17
3,1,3.11497780154069e-17
1,1,2.71071638152409e-18
2,1,6.97230679726273e-18
3,1,8.35328477016258e-18
1,1,5.63302188545946e-17
2,1,3.58198624776485e-17
3,1,3.99972852189716e-17
1,1,7.34993351789915e-17
2,1,4.37047956431525e-18
3,1,4.74810660795721e-18
1,1,7.83261990468685e-18
2,1,1.95611390004193e-17
3,1,2.3969302086705e-17
1,1,6.23610500417846e-17
2,1,2.50163800251217e-17
3,1,3.34504790134935e-17
1,1,9.66350448926349e-18
2,1,1.79385067049372e-17
3,1,3.33008525675425e-17
1,1,6.78206915655586e-17
2,1,4.04440221090735e-17
3,1,4.22711944108133e-17
1,1,1.27401959686271e-17
2,1,1.13248193445309e-17
3,1,1.30109757022225e-17
1,1,9.71054493705883e-18
2,1,2.94179961917689e-17
3,1,3.26596640393313e-17
1,1,4.56719527642147e-17
2,1,1.81806778171649e-17
3,1,2.02715174694775e-17
1,1,1.01106108722467e-17
2,1,1.81449312975059e-17
3,1,1.95380784714022e-17
1,1,6.94927937840075e-17
2,1,2.73702104707055e-17
3,1,2.87287813279134e-17
1,1,2.53249600824144e-17
2,1,3.77212679633527e-17
3,1,3.93390670804681e-17
1,1,3.6362282272434e-17
2,1,4.46693830594126e-17
3,1,1.28189874376652e-16
1,1,1.72424405989449e-17
2,1,2.09410302064691e-17
3,1,5.68830037801677e-17
1,1,2.17098512426729e-17
2,1,5.55936342717663e-18
3,1,8.40757513472325e-18
1,1,1.11339712423724e-17
2,1,3.67191287505572e-17
3,1,5.55689044897438e-17
1,1,1.27920907623141e-17
2,1,3.08951880459516e-17
3,1,3.5677179127244e-17
1,1,2.0886679719397e-17
2,1,2.37685754673133e-17
3,1,3.47362276574496e-17
1,1,7.14838819658984e-17
2,1,1.75913603083957e-17
3,1,1.9285459859009e-17
1,1,5.2592315290315e-17
2,1,5.33797310540713e-17
3,1,6.14638223889395e-17
1,1,2.95475676874288e-17
2,1,2.78813627472117e-17
3,1,5.22860640237438e-17
1,1,7.76883973981969e-18
2,1,3.40171556627157e-17
3,1,3.87096285487203e-17
1,1,1.16445813234147e-17
2,1,4.89138771428582e-17
3,1,5.24366737729123e-17
1,1,2.43913319173807e-17
2,1,7.01510555421017e-17
3,1,7.92372676532813e-17
1,1,1.42521004730192e-17
2,1,2.51108413433018e-17
3,1,4.6224386721965e-17
1,1,1.09623815488463e-17
2,1,2.69641901153489e-17
3,1,2.76576588116629e-17
1,1,3.44530408797172e-17
2,1,1.79584906037238e-17
3,1,2.60572328261612e-17
1,1,1.50902751457502e-17
2,1,1.01087980036549e-16
3,1,1.02309714585388e-16
1,1,5.29052291960662e-17
2,1,3.58995108297399e-17
3,1,4.64530611324922e-17
1,1,5.08430188968559e-17
2,1,1.02104017522656e-17
3,1,2.59726484877532e-17
1,1,2.10877800193993e-17
2,1,1.3334664163782e-17
3,1,2.12496008034894e-17
1,1,3.54588342465111e-17
2,1,5.87890227127372e-18
3,1,6.52605787495269e-18
1,1,2.70459806165874e-17
2,1,1.90749675242357e-17
3,1,3.84544595756702e-17
1,1,6.82006243201159e-17
2,1,3.55051949471026e-17
3,1,1.37989793620725e-16
1,1,2.58377412429427e-17
2,1,5.50252913907297e-17
3,1,6.99806076564243e-17
1,1,1.74007720802093e-17
2,1,1.85705477009381e-17
3,1,5.46408499641749e-17
1,1,3.69369823139372e-17
2,1,1.39143902006152e-17
3,1,1.44036388168853e-17
1,1,6.73231031033529e-17
2,1,9.04181853908282e-17
3,1,9.76724503032161e-17
1,1,4.54788053586729e-17
2,1,2.95940943592064e-17
3,1,3.12757743358238e-17
1,1,3.8971099441871e-17
2,1,1.54149863404947e-17
3,1,2.59543519033386e-17
1,1,4.73959273876397e-17
2,1,5.22689309465253e-18
3,1,5.66101969489688e-18
1,1,2.23149123272188e-17
2,1,4.94164515955205e-17
3,1,9.80005505168741e-17
1,1,4.03806106260079e-17
2,1,1.64472742277738e-17
3,1,1.78059103059979e-17
1,1,2.29218365266458e-17
2,1,2.50860147943891e-17
3,1,2.68900060680526e-17
1,1,5.4073119663154e-17
2,1,1.08840347160929e-16
3,1,1.27812037716476e-16
1,1,8.97240713803088e-17
2,1,5.39552925120532e-17
3,1,5.35737991483114e-17
1,1,5.37439018810929e-17
2,1,1.87160959800422e-17
3,1,2.21138167967592e-17
1,1,3.85014503260153e-17
2,1,1.89496467396319e-17
3,1,2.9043179365511e-17
1,1,2.3021090573267e-17
2,1,6.13685066793597e-17
3,1,7.41152588369603e-17
1,1,9.06951843054996e-18
2,1,9.25953765724669e-17
3,1,2.23293943921435e-16
1,1,1.0257228933294e-17
2,1,1.97312037192674e-17
3,1,2.94493901147766e-17
1,1,1.01200429185236e-17
2,1,4.64607899355514e-17
3,1,9.5658732370364e-17
1,1,3.73732103935971e-17
2,1,6.71668983670916e-17
3,1,6.74236586748446e-17
1,1,1.75128539181665e-17
2,1,2.26695433694008e-17
3,1,2.95364709008661e-17
1,1,2.4124699771344e-17
2,1,2.10206616707396e-17
3,1,3.79569090948142e-17
1,1,4.96852582547419e-18
2,1,1.81208034365734e-17
3,1,1.85585753685833e-17
1,1,8.96172623618249e-18
2,1,1.48786034300039e-17
3,1,3.67623757078696e-17
1,1,7.27357529977705e-17
2,1,9.55848805284657e-18
3,1,2.27632730374376e-17
1,1,4.93708223091527e-17
2,1,2.96987035526133e-17
3,1,4.20671272017201e-17
1,1,8.52132320468514e-17
2,1,1.85359574690044e-17
3,1,1.84035700219847e-17
1,1,1.04088979090304e-17
2,1,2.09736404878809e-17
3,1,3.16321473718751e-17
1,1,1.00707187008158e-17
2,1,8.57153861679572e-17
3,1,1.38336623379211e-16
1,1,1.52275273073843e-17
2,1,5.10546499619508e-17
3,1,8.10468325423672e-17
1,1,5.6626311348418e-17
2,1,1.12452868071834e-17
3,1,1.14017631884358e-17
1,1,1.13128721612799e-17
2,1,1.18998034598589e-17
3,1,2.22846632320202e-17
1,1,1.92483032248384e-17
2,1,1.83104354964116e-17
3,1,2.07622533210205e-17
1,1,3.59584766205626e-17
2,1,2.1901338040632e-17
3,1,2.42625066844512e-17
1,1,4.12350019509907e-17
2,1,1.72680199059055e-17
3,1,2.76835631840656e-17
1,1,8.56161115842443e-18
2,1,4.81535403713033e-18
3,1,8.68914571350072e-18
1,1,4.9794775540483e-17
2,1,7.37306349191809e-17
3,1,1.31002874766386e-16
1,1,4.92541966730229e-18
2,1,1.42776703481818e-17
3,1,2.72515782907144e-17
1,1,8.35597942219395e-18
2,1,3.73463240985836e-17
3,1,5.28438389193352e-17
1,1,6.40119014502312e-18
2,1,6.40001633671374e-17
3,1,1.32469010085272e-16
1,1,1.7098962112936e-17
2,1,1.98055884589657e-17
3,1,3.69396047589266e-17
1,1,4.45136432622562e-17
2,1,7.13126666505195e-18
3,1,8.67825454088879e-18
1,1,9.29167350642862e-18
2,1,7.58269179162446e-18
3,1,7.78283572274118e-18
1,1,2.38605183215626e-17
2,1,6.75675206050631e-17
3,1,9.94416684587019e-17
1,1,3.51732355540482e-17
2,1,2.64336500110315e-17
3,1,3.07070377491268e-17
1,1,3.64405008012715e-18
2,1,5.95004575701477e-18
3,1,5.94981801662066e-18
1,1,1.06492402545464e-16
2,1,8.2099251099038e-17
3,1,8.78461013577658e-17
1,1,4.69137902302116e-17
2,1,9.76702718948701e-17
3,1,1.01506954964379e-16
1,1,4.41234961942215e-17
2,1,1.79950885130901e-17
3,1,1.77900117457002e-17
1,1,8.30476947653013e-18
2,1,4.43723665349666e-17
3,1,5.73152967247836e-17
1,1,5.0910902290816e-18
2,1,2.42904712318243e-17
3,1,1.94748621851029e-16
1,1,4.53250704684161e-17
2,1,4.44000635503199e-17
3,1,6.90564433184494e-17
1,1,1.8483325566724e-17
2,1,2.60334204934267e-17
3,1,2.59303819406548e-17
1,1,4.07542987714213e-17
2,1,4.25762886442169e-17
3,1,7.07367903760324e-17
1,1,1.86879005004639e-17
2,1,5.98787492806978e-17
3,1,5.99945211077484e-17
1,1,3.00583585893922e-17
2,1,5.74211466648801e-17
3,1,5.75682883845646e-17
1,1,2.30239579373985e-17
2,1,4.04883676016135e-17
3,1,4.17102855009661e-17
1,1,2.22763333095544e-17
2,1,4.85869510713955e-17
3,1,8.54011303319537e-17
1,1,1.0327024392445e-17
2,1,6.62519241646446e-18
3,1,6.93488406879389e-18
1,1,1.02449126070499e-17
2,1,3.92687611828173e-17
3,1,5.04869489419614e-17
1,1,2.16963866703793e-17
2,1,1.85967749060751e-17
3,1,2.49302433823627e-17
1,1,6.77915901506814e-17
2,1,2.6839888070546e-17
3,1,2.79978801086065e-17
1,1,2.5138881709066e-17
2,1,4.37430007267837e-18
3,1,6.00422348998929e-18
1,1,2.62406449632584e-17
2,1,3.51641159618631e-17
3,1,7.33623894329204e-17
1,1,2.72170580955162e-17
2,1,7.19971598899471e-17
3,1,7.25258646329773e-17
1,1,2.02687650838598e-17
2,1,3.88797470875789e-17
3,1,3.88091360922121e-17
1,1,4.82150311218491e-17
2,1,2.83614164459564e-17
3,1,5.00089391236379e-17
1,1,1.43229557694054e-17
2,1,8.87336410803515e-18
3,1,1.57280103415941e-17
1,1,6.40576384232534e-17
2,1,4.15516496423934e-17
3,1,9.97271057160565e-17
1,1,6.20923000869661e-17
2,1,4.55376146866929e-17
3,1,1.10034944570743e-16
1,1,4.1986088696249e-17
2,1,9.58075389101605e-17
3,1,1.59549680897189e-16
1,1,6.12010841961185e-17
2,1,1.45639434889853e-17
3,1,1.53333622649688e-17
1,1,2.18566179842436e-17
2,1,9.76140491955457e-18
3,1,4.40243926592518e-17
1,1,6.31297977236805e-17
2,1,8.65072164551338e-17
3,1,8.99036781874411e-17
1,1,6.59684810779876e-17
2,1,2.03884214982985e-17
3,1,2.06289250354106e-17
1,1,4.55794473084871e-17
2,1,1.70388860630905e-17
3,1,2.03257167106977e-17
1,1,4.27881241576941e-17
2,1,7.33666770041863e-17
3,1,1.22232752441531e-16
1,1,2.17532257858808e-17
2,1,9.37516178155641e-18
3,1,1.04944140656164e-17
1,1,4.39409256178119e-17
2,1,7.89255330845066e-17
3,1,8.07305682846941e-17
1,1,4.37044860072364e-17
2,1,9.79159695310545e-18
3,1,2.33057235093951e-17
1,1,7.75354916601658e-17
2,1,4.59996610738021e-17
3,1,6.70615502458727e-17
1,1,9.5609195687055e-17
2,1,3.23984031098508e-17
3,1,6.09312877166809e-17
1,1,2.02691450001216e-17
2,1,2.17577347140931e-17
3,1,2.1815643328042e-17
1,1,2.49781387888361e-17
2,1,4.58031083706017e-17
3,1,4.56886734557389e-17
1,1,1.00702468785047e-17
2,1,2.4440924027115e-17
3,1,2.52671184545366e-17
1,1,5.01022697658613e-17
2,1,2.05820745554334e-17
3,1,2.85306029749458e-17
1,1,1.24240395252686e-17
2,1,7.00495099879702e-17
3,1,8.81052871939856e-17
1,1,3.60243230206686e-17
2,1,1.04970976253464e-17
3,1,1.33030681386149e-17
1,1,4.40343484613698e-17
2,1,9.19273060941465e-18
3,1,1.84547908620566e-17
1,1,2.3811722573572e-18
2,1,7.87141325521111e-18
3,1,7.87718390409617e-18
1,1,1.49548616468872e-17
2,1,2.00481514962992e-17
3,1,4.17921219794636e-17
1,1,8.0426995713749e-18
2,1,2.66788723153028e-17
3,1,1.56633857097495e-16
1,1,2.18797677439757e-17
2,1,2.09178085142599e-17
3,1,3.02910258381196e-17
1,1,4.31688525763623e-17
2,1,6.13988118890541e-18
3,1,7.75531128584347e-18
1,1,2.59850345618328e-17
2,1,2.10485373991375e-17
3,1,2.15321891688278e-17
1,1,2.5040943417413e-17
2,1,9.40814393313033e-18
3,1,1.08363264740683e-17
1,1,2.58841379801266e-17
2,1,1.66148885761213e-17
3,1,1.70824257371005e-17
1,1,3.08022870063498e-17
2,1,3.96653117072638e-17
3,1,4.32898726280627e-17
1,1,5.1283677192731e-17
2,1,1.10854071508927e-17
3,1,4.90296222199834e-17
1,1,6.17490382429616e-17
2,1,8.32251748142232e-17
3,1,1.55716318990195e-16
1,1,1.54462493972232e-17
2,1,5.04053825783594e-17
3,1,7.69784190643216e-17
1,1,1.70005907298161e-17
2,1,3.82165740199418e-17
3,1,5.85664176155549e-17
1,1,1.40551404178603e-17
2,1,6.94527307066415e-18
3,1,1.29554792903872e-17
1,1,6.13996420665849e-17
2,1,9.80654079618864e-18
3,1,2.22750749583146e-17
1,1,1.60243973663136e-17
2,1,5.01892677945437e-17
3,1,7.76606037845637e-17
1,1,4.82244584046492e-17
2,1,2.29011327313137e-17
3,1,4.54380556042385e-17
1,1,2.31844798063737e-17
2,1,4.51316014704478e-17
3,1,1.1493604144191e-16
1,1,8.32700841483371e-17
2,1,5.27440397936627e-17
3,1,7.39099889410529e-17
1,1,2.94982436152991e-17
2,1,1.82416969985116e-17
3,1,2.22210715250146e-17
1,1,1.21250975283442e-17
2,1,8.67015968290859e-18
3,1,1.38953439720374e-17
1,1,3.39402865145535e-17
2,1,5.54762083332327e-17
3,1,5.55984278009756e-17
1,1,5.10882248390049e-18
2,1,4.91217827091868e-18
3,1,4.92980620946338e-18
1,1,4.13141800722578e-17
2,1,3.01900445878031e-17
3,1,1.01952293521378e-16
1,1,2.84331694417283e-17
2,1,1.68361717189659e-17
3,1,1.8570658943772e-17
1,1,3.1875320292681e-17
2,1,1.27693382052225e-17
3,1,1.60093422337923e-17
1,1,1.55646185395161e-17
2,1,1.89747632960832e-17
3,1,6.73639962734741e-17
1,1,1.02782641206912e-17
2,1,2.25691805190586e-17
3,1,4.87844386606089e-17
1,1,4.17772675439563e-17
2,1,4.01972094168753e-17
3,1,9.59386112689555e-17
1,1,1.88353652268423e-17
2,1,8.3272828320931e-17
3,1,8.88671958874411e-17
1,1,3.85098749907468e-17
2,1,6.25012386546765e-17
3,1,6.43336273570336e-17
1,1,2.31821049235076e-17
2,1,2.14641460648162e-17
3,1,2.23492724757689e-17
1,1,1.31783404915782e-17
2,1,2.84823466013643e-17
3,1,9.89548600389184e-17
1,1,2.12773209491419e-17
2,1,1.80401901539125e-17
3,1,1.77655101518171e-17
1,1,2.49022723313231e-17
2,1,6.02133828279339e-17
3,1,6.81738814785419e-17
1,1,6.05990597332314e-17
2,1,1.18664677414526e-17
3,1,1.19966144897597e-17
1,1,5.36389553332092e-17
2,1,8.56841030607715e-18
3,1,1.3122452993328e-17
1,1,6.9265303505718e-18
2,1,1.8343888219584e-17
3,1,2.33359937854656e-17
1,1,4.94721609957594e-17
2,1,5.15968690786529e-17
3,1,5.54241675471589e-17
1,1,4.12227047687545e-17
2,1,7.2495331923278e-17
3,1,8.36809243829697e-17
1,1,3.5623947162204e-17
2,1,1.34410830465254e-17
3,1,2.20282422699172e-17
1,1,5.77760677917152e-18
2,1,4.6024511277497e-17
3,1,4.81359603970265e-17
1,1,4.53748821009384e-17
2,1,6.55692648233095e-17
3,1,8.66781943230265e-17
1,1,3.0541176884839e-17
2,1,1.49092118011189e-17
3,1,1.50022095442979e-17
1,1,3.17345577945593e-17
2,1,3.47363245068861e-17
3,1,4.05276569396692e-17
1,1,5.55009225438166e-18
2,1,2.09040336724953e-17
3,1,2.41267206460311e-17
1,1,2.62442816895793e-17
2,1,2.30266350492973e-17
3,1,8.32937539597332e-17
1,1,3.74901527170419e-17
2,1,2.54841397627282e-17
3,1,3.42608753198296e-17
1,1,3.66834778953669e-17
2,1,4.46623327067171e-17
3,1,1.11737382352646e-16
1,1,3.89758532704605e-17
2,1,5.56409205894218e-17
3,1,1.45212830611945e-16
1,1,2.24217897754973e-17
2,1,2.30261619143392e-17
3,1,2.28046315030103e-17
1,1,1.83977800181178e-17
2,1,1.588854995981e-17
3,1,1.754328418419e-17
1,1,3.16664569811444e-17
2,1,1.00331130573372e-17
3,1,1.10262237795198e-17
1,1,1.77673439427088e-17
2,1,1.73610191887084e-17
3,1,2.78382891715263e-17
1,1,5.47644321401112e-17
2,1,5.42424497983495e-17
3,1,6.67415465677938e-17
1,1,1.82175705277965e-17
2,1,7.01247079954525e-18
3,1,6.99999095952525e-18
1,1,1.18014124554803e-17
2,1,2.16702597771202e-17
3,1,5.02195062143363e-17
1,1,2.69000321210043e-17
2,1,2.27468500780881e-17
3,1,2.44205216315977e-17
1,1,2.34969860536289e-17
2,1,4.50302568544738e-17
3,1,8.2627070976113e-17
1,1,7.59553340962257e-17
2,1,1.64667360513067e-17
3,1,1.87685372638505e-17
1,1,1.9351700849208e-17
2,1,2.76420159265176e-17
3,1,2.75992640266531e-17
1,1,3.3995946093357e-17
2,1,4.78289187441282e-17
3,1,9.4693338339579e-17
1,1,8.76680855265236e-18
2,1,1.81376358539051e-17
3,1,2.25407104062734e-17
1,1,2.40106377160558e-17
2,1,1.14115298032447e-17
3,1,1.81325036761674e-17
1,1,8.48142938108465e-18
2,1,1.07749162827833e-16
3,1,2.8478478735148e-16
1,1,4.78929417160434e-17
2,1,7.67980747397595e-17
3,1,7.64374465137257e-17
1,1,1.15351273620195e-17
2,1,3.59978283726611e-17
3,1,5.49442138765192e-17
1,1,2.01598320129145e-17
2,1,8.89492570089906e-18
3,1,1.85544678076407e-17
1,1,4.20353351016365e-17
2,1,2.10797539841835e-17
3,1,8.48817997770783e-17
1,1,7.35683003186463e-17
2,1,3.72436117525281e-17
3,1,1.33682545931235e-16
1,1,1.30332031116691e-17
2,1,1.12437715131155e-17
3,1,1.63640981820619e-17
1,1,6.11137452504372e-18
2,1,4.13240611525348e-17
3,1,9.75419552074483e-17
1,1,4.18298327899618e-18
2,1,2.97788692996327e-17
3,1,2.97117523200175e-17
1,1,1.59668449446186e-17
2,1,3.13495922626879e-17
3,1,9.82158646771756e-17
1,1,1.67363718565764e-17
2,1,2.00583917224133e-17
3,1,3.11832445461822e-17
1,1,1.37653718190114e-17
2,1,1.70056214208217e-17
3,1,2.93965564567989e-17
1,1,3.39489744381904e-17
2,1,2.07281598151716e-17
3,1,2.08060907180876e-17
1,1,8.44090278149526e-18
2,1,3.03597408411534e-17
3,1,6.36959895811577e-17
1,1,1.91612391037441e-17
2,1,2.10918395221141e-17
3,1,2.095651415616e-17
1,1,1.16596217482411e-17
2,1,4.89146555799107e-17
3,1,7.65057827178273e-17
1,1,4.47047779010168e-17
2,1,6.11850015297853e-17
3,1,6.93186159383155e-17
1,1,3.105652199172e-17
2,1,6.11163213837423e-17
3,1,6.56219151471039e-17
1,1,2.35405336770224e-17
2,1,2.53794551032223e-17
3,1,1.28236274583114e-16
1,1,1.31252838557513e-17
2,1,4.39693651284682e-17
3,1,5.48430588842848e-17
1,1,7.95663625118875e-17
2,1,3.67105273889754e-17
3,1,3.75236297144206e-17
1,1,1.23804391343397e-17
2,1,6.54015002982227e-17
3,1,1.66827481013279e-16
1,1,2.52488135579133e-17
2,1,3.7773225574738e-17
3,1,4.44602732438812e-17
1,1,1.06366322826465e-16
2,1,3.03089454489303e-17
3,1,3.24384166806339e-17
1,1,8.31362943717789e-18
2,1,7.46472611608099e-18
3,1,1.39901179456731e-17
1,1,2.22121801324435e-17
2,1,4.19787956594723e-17
3,1,4.3081085194804e-17
1,1,4.07501623067805e-17
2,1,2.60602926825436e-17
3,1,4.71509419104975e-17
1,1,1.883564152592e-17
2,1,2.08865418592915e-17
3,1,2.08051130545631e-17
1,1,4.17498976415178e-17
2,1,1.32275017783817e-17
3,1,3.1007754694377e-17
1,1,4.65069300838105e-17
2,1,2.61032992462157e-17
3,1,3.03826202649035e-17
1,1,1.1992010193013e-17
2,1,9.60183593339283e-18
3,1,1.97751700727903e-17
1,1,5.69524104941406e-17
2,1,6.72444165565523e-17
3,1,6.69272216669481e-17
1,1,1.53652098339573e-17
2,1,4.38601249686997e-17
3,1,4.69744567358149e-17
1,1,4.80448262911664e-17
2,1,2.60439558364943e-17
3,1,3.02217123295558e-17
1,1,1.66904234250666e-17
2,1,9.8029184131622e-18
3,1,1.01916758262876e-17
1,1,2.83686390678069e-17
2,1,2.5276580284168e-17
3,1,4.14391965971272e-17
1,1,4.35224966072061e-17
2,1,2.12347837274327e-17
3,1,2.11769482426539e-17
1,1,2.30743217558149e-17
2,1,6.61129931431224e-18
3,1,7.12302086236582e-18
1,1,3.49918597894814e-17
2,1,2.15848146155309e-17
3,1,2.5325378446846e-17
1,1,1.15184631673654e-17
2,1,4.05199869216743e-17
3,1,1.17570096064038e-16
1,1,3.99379233532468e-17
2,1,3.09365200300149e-17
3,1,3.40449501850676e-17
1,1,1.61152751971235e-17
2,1,3.31249769591299e-17
3,1,7.36951674984189e-17
1,1,5.59952776222047e-17
2,1,3.21289639523217e-17
3,1,1.10596155892936e-16
1,1,3.89054655652283e-18
2,1,7.82953974744092e-18
3,1,3.40847354770597e-17
1,1,5.56619336786093e-18
2,1,4.94072983510797e-17
3,1,1.39482990819262e-16
1,1,7.11830071259076e-18
